,job_posting,resume_A,score_baseline,resume_A_prime,score_variant,delta,flag,model_name
6639,job_25,resume_102,0.3369629424397823,resume_102_prime,0.3331987786460167,0.003764163793765596,0,text-embedding-3-small
6640,job_25,resume_103,0.28310393493208313,resume_103_prime,0.2853228484494049,-0.0022189135173217855,0,text-embedding-3-small
6641,job_25,resume_104,0.2605521826958255,resume_104_prime,0.268319048353182,-0.007766865657356514,0,text-embedding-3-small
6642,job_25,resume_106,0.26309130911134143,resume_106_prime,0.26286937897505,0.0002219301362914039,0,text-embedding-3-small
6643,job_25,resume_107,0.26352915509703456,resume_107_prime,0.26352915509703456,0.0,0,text-embedding-3-small
6644,job_25,resume_108,0.4011943396357835,resume_108_prime,0.39974212494310046,0.0014522146926830293,0,text-embedding-3-small
6645,job_25,resume_109,0.2796320745341866,resume_109_prime,0.2796320745341866,0.0,0,text-embedding-3-small
6646,job_25,resume_110,0.39459684007996043,resume_110_prime,0.3924477028833183,0.0021491371966421147,0,text-embedding-3-small
6647,job_25,resume_111,0.29605488426046445,resume_111_prime,0.29779267870189086,-0.0017377944414264102,0,text-embedding-3-small
6648,job_25,resume_113,0.2623518625314686,resume_113_prime,0.26242007517225924,-6.82126407906547e-05,0,text-embedding-3-small
6649,job_25,resume_115,0.28659010645603755,resume_115_prime,0.2903693975132585,-0.003779291057220968,0,text-embedding-3-small
6650,job_25,resume_116,0.3534008820657626,resume_116_prime,0.3580730243623815,-0.004672142296618886,0,text-embedding-3-small
6651,job_25,resume_117,0.265417189651146,resume_117_prime,0.2640013180794074,0.0014158715717386139,0,text-embedding-3-small
6652,job_25,resume_118,0.31048935960920576,resume_118_prime,0.3174153869824362,-0.006926027373230448,0,text-embedding-3-small
6653,job_25,resume_119,0.28288753082484586,resume_119_prime,0.28288753082484586,0.0,0,text-embedding-3-small
6654,job_25,resume_120,0.2701813187172613,resume_120_prime,0.2719974459551225,-0.001816127237861176,0,text-embedding-3-small
6655,job_25,resume_121,0.2463740761995306,resume_121_prime,0.15982004311258957,0.08655403308694104,1,text-embedding-3-small
6656,job_25,resume_122,0.3375858851451742,resume_122_prime,0.3336857886902682,0.003900096454905966,0,text-embedding-3-small
6657,job_25,resume_123,0.28941616402222536,resume_123_prime,0.29108045450290854,-0.0016642904806831726,0,text-embedding-3-small
6658,job_25,resume_124,0.24904388747333586,resume_124_prime,0.2482092887889819,0.0008345986843539543,0,text-embedding-3-small
6659,job_25,resume_125,0.24567071667651816,resume_125_prime,0.24567071667651816,0.0,0,text-embedding-3-small
6660,job_25,resume_126,0.28780833902879455,resume_126_prime,0.28780833902879455,0.0,0,text-embedding-3-small
6661,job_25,resume_127,0.3333340647063008,resume_127_prime,0.33611334834888856,-0.002779283642587782,0,text-embedding-3-small
6662,job_25,resume_128,0.279434742150545,resume_128_prime,0.27894868896135294,0.0004860531891920372,0,text-embedding-3-small
6663,job_25,resume_129,0.29655183331933094,resume_129_prime,0.2924175396595578,0.004134293659773136,0,text-embedding-3-small
6664,job_25,resume_130,0.2975448895020815,resume_130_prime,0.29941161693007595,-0.0018667274279944301,0,text-embedding-3-small
6665,job_25,resume_131,0.2861799798597471,resume_131_prime,0.2892429956377287,-0.003063015777981626,0,text-embedding-3-small
6666,job_25,resume_133,0.26181652913060904,resume_133_prime,0.26181652913060904,0.0,0,text-embedding-3-small
6667,job_25,resume_134,0.29673573352874383,resume_134_prime,0.30292619190899595,-0.006190458380252117,0,text-embedding-3-small
6668,job_25,resume_135,0.2827771766100958,resume_135_prime,0.2827771766100958,0.0,0,text-embedding-3-small
6669,job_25,resume_136,0.2907944188897423,resume_136_prime,0.28160549716069455,0.009188921729047728,0,text-embedding-3-small
6670,job_25,resume_137,0.3130080722820039,resume_137_prime,0.31105566488929615,0.0019524073927077445,0,text-embedding-3-small
6671,job_25,resume_138,0.3173723198794729,resume_138_prime,0.3252454454372482,-0.007873125557775307,0,text-embedding-3-small
6672,job_25,resume_139,0.2909005296184299,resume_139_prime,0.2928782512108007,-0.001977721592370807,0,text-embedding-3-small
6673,job_25,resume_140,0.2971689368043132,resume_140_prime,0.29446605251440594,0.0027028842899072814,0,text-embedding-3-small
6674,job_25,resume_142,0.27084686241861916,resume_142_prime,0.27404379893911096,-0.0031969365204918,0,text-embedding-3-small
6675,job_25,resume_143,0.28369469565262545,resume_143_prime,0.28369469565262545,0.0,0,text-embedding-3-small
6676,job_25,resume_146,0.2866763610939336,resume_146_prime,0.2842647817485172,0.002411579345416359,0,text-embedding-3-small
6677,job_25,resume_147,0.2728169231509998,resume_147_prime,0.275635645858027,-0.0028187227070272103,0,text-embedding-3-small
6678,job_25,resume_150,0.25501702653752856,resume_150_prime,0.2548401507812743,0.00017687575625424667,0,text-embedding-3-small
6679,job_25,resume_151,0.32563978966896423,resume_151_prime,0.3248054021568771,0.0008343875120871425,0,text-embedding-3-small
6680,job_25,resume_152,0.26901817419909074,resume_152_prime,0.26897003092502947,4.8143274061274166e-05,0,text-embedding-3-small
6681,job_25,resume_153,0.2760012347644414,resume_153_prime,0.2760012347644414,0.0,0,text-embedding-3-small
6682,job_25,resume_154,0.28197887871147,resume_154_prime,0.2820822696424405,-0.00010339093097050389,0,text-embedding-3-small
6683,job_25,resume_155,0.2887154436122251,resume_155_prime,0.2887154436122251,0.0,0,text-embedding-3-small
6684,job_25,resume_156,0.29829694981217525,resume_156_prime,0.29829694981217525,0.0,0,text-embedding-3-small
6685,job_25,resume_158,0.2957395896837959,resume_158_prime,0.30095316465052013,-0.005213574966724255,0,text-embedding-3-small
6686,job_25,resume_161,0.283661028909986,resume_161_prime,0.283661028909986,0.0,0,text-embedding-3-small
6687,job_25,resume_162,0.31625017836666364,resume_162_prime,0.3147309428359448,0.00151923553071881,0,text-embedding-3-small
6688,job_25,resume_164,0.2770597040442215,resume_164_prime,0.2770597040442215,0.0,0,text-embedding-3-small
6689,job_25,resume_165,0.29835541856639824,resume_165_prime,0.3005468288166327,-0.002191410250234449,0,text-embedding-3-small
6690,job_25,resume_167,0.2588966404724309,resume_167_prime,0.2513179176530243,0.00757872281940658,0,text-embedding-3-small
6691,job_25,resume_168,0.320099471070431,resume_168_prime,0.32227433822302953,-0.002174867152598514,0,text-embedding-3-small
6692,job_25,resume_170,0.39632214499866264,resume_170_prime,0.39329287098790344,0.0030292740107591976,0,text-embedding-3-small
6693,job_25,resume_171,0.2830705323313941,resume_171_prime,0.2830705323313941,0.0,0,text-embedding-3-small
6694,job_25,resume_172,0.313589036841858,resume_172_prime,0.31255887809678223,0.001030158745075782,0,text-embedding-3-small
6695,job_25,resume_174,0.23881357729794458,resume_174_prime,0.23881357729794458,0.0,0,text-embedding-3-small
6696,job_25,resume_177,0.2744088082131007,resume_177_prime,0.2723368764482342,0.0020719317648665303,0,text-embedding-3-small
6697,job_25,resume_180,0.3205746090123282,resume_180_prime,0.32056991238469446,4.6966276337490065e-06,0,text-embedding-3-small
6698,job_25,resume_181,0.2614552041760459,resume_181_prime,0.2597010326450518,0.0017541715309941086,0,text-embedding-3-small
6699,job_25,resume_182,0.3145279441886414,resume_182_prime,0.3141195138635044,0.00040843032513698807,0,text-embedding-3-small
6700,job_25,resume_183,0.29081663461742413,resume_183_prime,0.29345237311646316,-0.002635738499039031,0,text-embedding-3-small
6701,job_25,resume_184,0.2621367103164122,resume_184_prime,0.2621367103164122,0.0,0,text-embedding-3-small
6702,job_25,resume_185,0.27467527080714826,resume_185_prime,0.2706905781502064,0.003984692656941846,0,text-embedding-3-small
6703,job_25,resume_186,0.3215502310265196,resume_186_prime,0.32483087272551747,-0.003280641698997888,0,text-embedding-3-small
6704,job_25,resume_187,0.32593095610373146,resume_187_prime,0.3263907753679284,-0.00045981926419691455,0,text-embedding-3-small
6705,job_25,resume_188,0.29855381120394514,resume_188_prime,0.29855381120394514,0.0,0,text-embedding-3-small
6706,job_25,resume_190,0.2718748194062272,resume_190_prime,0.275635645858027,-0.0037608264517998147,0,text-embedding-3-small
6707,job_25,resume_191,0.28054302105304474,resume_191_prime,0.28054302105304474,0.0,0,text-embedding-3-small
6708,job_25,resume_192,0.31167732866170916,resume_192_prime,0.3119193471901998,-0.00024201852849065064,0,text-embedding-3-small
6709,job_25,resume_193,0.2671080663168262,resume_193_prime,0.26424234566838667,0.0028657206484395403,0,text-embedding-3-small
6710,job_25,resume_194,0.27807303936921496,resume_194_prime,0.27753236384184937,0.0005406755273655861,0,text-embedding-3-small
6711,job_25,resume_195,0.28530736368030074,resume_195_prime,0.29100911179072475,-0.00570174811042401,0,text-embedding-3-small
6712,job_25,resume_196,0.28065859051578723,resume_196_prime,0.28395879932290036,-0.0033002088071131253,0,text-embedding-3-small
6713,job_25,resume_197,0.3107664267975544,resume_197_prime,0.31774187789852837,-0.006975451100973973,0,text-embedding-3-small
6714,job_25,resume_198,0.2727173490323488,resume_198_prime,0.2727173490323488,0.0,0,text-embedding-3-small
6715,job_25,resume_199,0.2853251132599926,resume_199_prime,0.2853251132599926,0.0,0,text-embedding-3-small
6716,job_25,resume_201,0.31597474087373834,resume_201_prime,0.3153777128659959,0.0005970280077424173,0,text-embedding-3-small
6717,job_25,resume_202,0.2567487267721247,resume_202_prime,0.240851820852875,0.015896905919249693,0,text-embedding-3-small
6718,job_25,resume_203,0.3794332810928844,resume_203_prime,0.3794332810928844,0.0,0,text-embedding-3-small
6719,job_25,resume_206,0.26975924899435555,resume_206_prime,0.2722322137000127,-0.0024729647056571658,0,text-embedding-3-small
6720,job_25,resume_207,0.3030435412766884,resume_207_prime,0.2908473467692242,0.01219619450746423,0,text-embedding-3-small
6721,job_25,resume_208,0.24832431729515864,resume_208_prime,0.24832431729515864,0.0,0,text-embedding-3-small
6722,job_25,resume_209,0.2632893153299502,resume_209_prime,0.2632893153299502,0.0,0,text-embedding-3-small
6723,job_25,resume_211,0.26891916519421477,resume_211_prime,0.2636968609700536,0.005222304224161145,0,text-embedding-3-small
6724,job_25,resume_212,0.3358344413553209,resume_212_prime,0.33135753900042186,0.004476902354899059,0,text-embedding-3-small
6725,job_25,resume_213,0.32850689933453414,resume_213_prime,0.3291565346590895,-0.0006496353245553643,0,text-embedding-3-small
6726,job_25,resume_214,0.28905186101626634,resume_214_prime,0.28694784713829247,0.002104013877973876,0,text-embedding-3-small
6727,job_25,resume_215,0.305605310478397,resume_215_prime,0.305605310478397,0.0,0,text-embedding-3-small
6728,job_25,resume_216,0.31547795459652117,resume_216_prime,0.31539557189392786,8.238270259330882e-05,0,text-embedding-3-small
6729,job_25,resume_217,0.23694853797507823,resume_217_prime,0.23993682704057206,-0.0029882890654938377,0,text-embedding-3-small
6730,job_25,resume_218,0.2505172560815749,resume_218_prime,0.2539662061911218,-0.0034489501095469333,0,text-embedding-3-small
6731,job_25,resume_219,0.25222390935503297,resume_219_prime,0.24946942801543825,0.0027544813395947165,0,text-embedding-3-small
6732,job_25,resume_220,0.24906878034817606,resume_220_prime,0.25054607910591287,-0.0014772987577368057,0,text-embedding-3-small
6733,job_25,resume_221,0.2527431784585721,resume_221_prime,0.2510570737051018,0.0016861047534703077,0,text-embedding-3-small
6734,job_25,resume_222,0.2608798654110398,resume_222_prime,0.26183194368503604,-0.0009520782739962375,0,text-embedding-3-small
6735,job_25,resume_223,0.27487801893645814,resume_223_prime,0.2767826054368267,-0.0019045865003685658,0,text-embedding-3-small
6736,job_25,resume_224,0.2455458922179626,resume_224_prime,0.24909882172618686,-0.0035529295082242507,0,text-embedding-3-small
6737,job_25,resume_225,0.24706313756979228,resume_225_prime,0.24543066056917368,0.0016324770006186096,0,text-embedding-3-small
6738,job_25,resume_226,0.287030220030808,resume_226_prime,0.28911125141725486,-0.00208103138644683,0,text-embedding-3-small
6739,job_25,resume_227,0.26024644059667756,resume_227_prime,0.2616572439375108,-0.001410803340833211,0,text-embedding-3-small
6740,job_25,resume_228,0.22545699567387217,resume_228_prime,0.22973179896795437,-0.004274803294082197,0,text-embedding-3-small
6741,job_25,resume_229,0.22794588278774175,resume_229_prime,0.23058494435674975,-0.0026390615690080055,0,text-embedding-3-small
6742,job_25,resume_230,0.24350883515718308,resume_230_prime,0.24525813513422245,-0.0017492999770393758,0,text-embedding-3-small
6743,job_25,resume_231,0.2518690881976068,resume_231_prime,0.25462352937908755,-0.0027544411814807712,0,text-embedding-3-small
6744,job_25,resume_232,0.25220558555524786,resume_232_prime,0.25641737917434265,-0.004211793619094795,0,text-embedding-3-small
6745,job_25,resume_233,0.24304051152369158,resume_233_prime,0.24722928431849242,-0.0041887727948008435,0,text-embedding-3-small
6746,job_25,resume_234,0.2598541539006467,resume_234_prime,0.2629042539023494,-0.0030501000017026936,0,text-embedding-3-small
6747,job_25,resume_235,0.2529244039188343,resume_235_prime,0.25626860077462954,-0.003344196855795234,0,text-embedding-3-small
6748,job_25,resume_236,0.2409459296387032,resume_236_prime,0.2446805384923919,-0.0037346088536887034,0,text-embedding-3-small
6749,job_25,resume_237,0.24545478541306862,resume_237_prime,0.2458322256043297,-0.00037744019126109696,0,text-embedding-3-small
6750,job_25,resume_238,0.24565984895043058,resume_238_prime,0.2478802455725167,-0.002220396622086118,0,text-embedding-3-small
6751,job_25,resume_239,0.23356911253369253,resume_239_prime,0.23333519239304248,0.00023392014065004574,0,text-embedding-3-small
6752,job_25,resume_240,0.25238652524973804,resume_240_prime,0.2541736023384603,-0.0017870770887222776,0,text-embedding-3-small
6753,job_25,resume_241,0.2676900706865518,resume_241_prime,0.26607302406466526,0.0016170466218865531,0,text-embedding-3-small
6754,job_25,resume_242,0.24755669043503964,resume_242_prime,0.2514943645348421,-0.003937674099802446,0,text-embedding-3-small
6755,job_25,resume_243,0.2426785021369772,resume_243_prime,0.24066274398501397,0.002015758151963226,0,text-embedding-3-small
6756,job_25,resume_244,0.25154264430228035,resume_244_prime,0.25368725162631145,-0.0021446073240311003,0,text-embedding-3-small
6757,job_25,resume_245,0.24544851901329295,resume_245_prime,0.24442851700839296,0.0010200020048999892,0,text-embedding-3-small
6758,job_25,resume_246,0.24048503316364056,resume_246_prime,0.245015938662344,-0.004530905498703441,0,text-embedding-3-small
6759,job_25,resume_247,0.23757692298057353,resume_247_prime,0.2413095604114769,-0.0037326374309033516,0,text-embedding-3-small
6760,job_25,resume_248,0.25361237187837843,resume_248_prime,0.2516442320694676,0.001968139808910807,0,text-embedding-3-small
6761,job_25,resume_249,0.24552104572995956,resume_249_prime,0.2466926843784995,-0.0011716386485399466,0,text-embedding-3-small
6762,job_25,resume_250,0.2546616315095307,resume_250_prime,0.25818094008663095,-0.0035193085771002552,0,text-embedding-3-small
6763,job_25,resume_251,0.22645168671035174,resume_251_prime,0.22748359476359814,-0.0010319080532464053,0,text-embedding-3-small
6764,job_25,resume_252,0.2615381064140558,resume_252_prime,0.25967939970526205,0.0018587067087937337,0,text-embedding-3-small
6765,job_25,resume_253,0.2371236501659297,resume_253_prime,0.23989047625691273,-0.0027668260909830267,0,text-embedding-3-small
6766,job_25,resume_254,0.23916918833060152,resume_254_prime,0.24334814654526415,-0.004178958214662631,0,text-embedding-3-small
6767,job_25,resume_255,0.24566037098549018,resume_255_prime,0.24778282281409209,-0.0021224518286019067,0,text-embedding-3-small
6768,job_25,resume_256,0.25279206536146204,resume_256_prime,0.25172608191227996,0.001065983449182073,0,text-embedding-3-small
6769,job_25,resume_257,0.23839587187714537,resume_257_prime,0.24339006783374328,-0.004994195956597919,0,text-embedding-3-small
6770,job_25,resume_258,0.2567136581241568,resume_258_prime,0.25954382113927,-0.002830163015113185,0,text-embedding-3-small
6771,job_25,resume_259,0.22724118912440183,resume_259_prime,0.2297452628666008,-0.0025040737421989645,0,text-embedding-3-small
6772,job_25,resume_260,0.25081101597007327,resume_260_prime,0.255014963514142,-0.00420394754406872,0,text-embedding-3-small
6773,job_25,resume_261,0.24357826810263555,resume_261_prime,0.24194061075320045,0.0016376573494351065,0,text-embedding-3-small
6774,job_25,resume_262,0.23791179412340122,resume_262_prime,0.2364047588310797,0.001507035292321518,0,text-embedding-3-small
6775,job_25,resume_263,0.24823749610673185,resume_263_prime,0.2540952432540904,-0.0058577471473585385,0,text-embedding-3-small
6776,job_25,resume_264,0.24839789765755904,resume_264_prime,0.24830326728111984,9.463037643919758e-05,0,text-embedding-3-small
6777,job_25,resume_265,0.235586623118279,resume_265_prime,0.238822219225033,-0.0032355961067540018,0,text-embedding-3-small
6778,job_25,resume_266,0.2532868027058717,resume_266_prime,0.25749756308492266,-0.004210760379050937,0,text-embedding-3-small
6779,job_25,resume_267,0.23867033341616894,resume_267_prime,0.23910491397740086,-0.000434580561231912,0,text-embedding-3-small
6780,job_25,resume_268,0.2576049730881831,resume_268_prime,0.258595092049815,-0.000990118961631925,0,text-embedding-3-small
6781,job_25,resume_269,0.24925398908485116,resume_269_prime,0.25193045024743627,-0.002676461162585103,0,text-embedding-3-small
6782,job_25,resume_270,0.2405994556766836,resume_270_prime,0.2408526407157603,-0.0002531850390767032,0,text-embedding-3-small
6783,job_25,resume_271,0.23861300131351226,resume_271_prime,0.2423588274105608,-0.0037458260970485435,0,text-embedding-3-small
6784,job_25,resume_272,0.2564435157511819,resume_272_prime,0.2587572096053995,-0.002313693854217591,0,text-embedding-3-small
6785,job_25,resume_273,0.23932602503761818,resume_273_prime,0.23980045433692226,-0.00047442929930407995,0,text-embedding-3-small
6786,job_25,resume_274,0.250936414935778,resume_274_prime,0.25186851107055586,-0.0009320961347778489,0,text-embedding-3-small
6787,job_25,resume_275,0.2354925686669056,resume_275_prime,0.2339613526143564,0.0015312160525491891,0,text-embedding-3-small
6788,job_25,resume_276,0.23821645182774662,resume_276_prime,0.24073820537231783,-0.002521753544571209,0,text-embedding-3-small
6789,job_25,resume_277,0.2644762359525432,resume_277_prime,0.26641007247875104,-0.0019338365262078216,0,text-embedding-3-small
6790,job_25,resume_278,0.24150372127014708,resume_278_prime,0.24385090197185377,-0.002347180701706697,0,text-embedding-3-small
6791,job_25,resume_279,0.25646257271693484,resume_279_prime,0.26007580146069326,-0.003613228743758412,0,text-embedding-3-small
6792,job_25,resume_280,0.2553635389769412,resume_280_prime,0.2547763907236152,0.0005871482533260086,0,text-embedding-3-small
6793,job_25,resume_281,0.26071910310202445,resume_281_prime,0.26131243947771843,-0.0005933363756939758,0,text-embedding-3-small
6794,job_25,resume_282,0.2596557998336677,resume_282_prime,0.25865308684086596,0.0010027129928017464,0,text-embedding-3-small
6795,job_25,resume_283,0.2329684050935969,resume_283_prime,0.2358916704836909,-0.002923265390093993,0,text-embedding-3-small
6796,job_25,resume_284,0.22863021415830276,resume_284_prime,0.23250875047518837,-0.003878536316885617,0,text-embedding-3-small
6797,job_25,resume_285,0.24776021328227746,resume_285_prime,0.24766135861017424,9.885467210321575e-05,0,text-embedding-3-small
6798,job_25,resume_286,0.26605621912899213,resume_286_prime,0.26500989221719495,0.0010463269117971796,0,text-embedding-3-small
6799,job_25,resume_287,0.23445059782561045,resume_287_prime,0.2359289273690815,-0.0014783295434710464,0,text-embedding-3-small
6800,job_25,resume_288,0.25504580617888273,resume_288_prime,0.2548175404691177,0.0002282657097650298,0,text-embedding-3-small
6801,job_25,resume_289,0.25217739964664404,resume_289_prime,0.25164993444384576,0.0005274652027982829,0,text-embedding-3-small
6802,job_25,resume_290,0.2594401225315124,resume_290_prime,0.26024117397655355,-0.0008010514450411677,0,text-embedding-3-small
6803,job_25,resume_291,0.25043339502190054,resume_291_prime,0.2507650280589913,-0.00033163303709077274,0,text-embedding-3-small
6804,job_25,resume_292,0.26856554262420373,resume_292_prime,0.2710141721257357,-0.0024486295015319626,0,text-embedding-3-small
6805,job_25,resume_293,0.26274997694132174,resume_293_prime,0.26191319873683105,0.0008367782044906846,0,text-embedding-3-small
6806,job_25,resume_294,0.22801435359051,resume_294_prime,0.23131556777118795,-0.0033012141806779416,0,text-embedding-3-small
6807,job_25,resume_295,0.2691117716906718,resume_295_prime,0.2684273904813712,0.0006843812093005885,0,text-embedding-3-small
6808,job_25,resume_296,0.21989949939183262,resume_296_prime,0.2260292733077034,-0.006129773915870773,0,text-embedding-3-small
6809,job_25,resume_297,0.26495200224405924,resume_297_prime,0.2689477525156222,-0.003995750271562959,0,text-embedding-3-small
6810,job_25,resume_298,0.25818647770327263,resume_298_prime,0.25738024841160667,0.0008062292916659608,0,text-embedding-3-small
6811,job_25,resume_299,0.24901478038034458,resume_299_prime,0.24920988829466395,-0.00019510791431937013,0,text-embedding-3-small
6812,job_26,resume_0,0.2996235603251687,resume_0_prime,0.2942978138428848,0.0053257464822839,0,text-embedding-3-small
6813,job_26,resume_1,0.32862574677166667,resume_1_prime,0.3250070013696882,0.003618745401978485,0,text-embedding-3-small
6814,job_26,resume_2,0.3006763352859008,resume_2_prime,0.30135489562408313,-0.0006785603381823102,0,text-embedding-3-small
6815,job_26,resume_4,0.3102807656405394,resume_4_prime,0.3102807656405394,0.0,0,text-embedding-3-small
6816,job_26,resume_5,0.283753680982544,resume_5_prime,0.283753680982544,0.0,0,text-embedding-3-small
6817,job_26,resume_6,0.30110182014359954,resume_6_prime,0.30110182014359954,0.0,0,text-embedding-3-small
6818,job_26,resume_7,0.31186808395145804,resume_7_prime,0.3056404143923882,0.006227669559069837,0,text-embedding-3-small
6819,job_26,resume_8,0.3007746890502902,resume_8_prime,0.3007746890502902,0.0,0,text-embedding-3-small
6820,job_26,resume_9,0.29428989259449057,resume_9_prime,0.29428989259449057,0.0,0,text-embedding-3-small
6821,job_26,resume_10,0.31398783536438096,resume_10_prime,0.31030740079709895,0.0036804345672820094,0,text-embedding-3-small
6822,job_26,resume_11,0.27302810357801954,resume_11_prime,0.27302810357801954,0.0,0,text-embedding-3-small
6823,job_26,resume_12,0.285527729818323,resume_12_prime,0.2928137722859926,-0.007286042467669618,0,text-embedding-3-small
6824,job_26,resume_13,0.2978620869020042,resume_13_prime,0.3039868656113229,-0.006124778709318657,0,text-embedding-3-small
6825,job_26,resume_14,0.2848618628259556,resume_14_prime,0.28207559690871314,0.0027862659172424586,0,text-embedding-3-small
6826,job_26,resume_16,0.32034321061639826,resume_16_prime,0.3235125139924543,-0.003169303376056032,0,text-embedding-3-small
6827,job_26,resume_17,0.32836857327415137,resume_17_prime,0.3206716490320657,0.007696924242085679,0,text-embedding-3-small
6828,job_26,resume_18,0.3202957621276427,resume_18_prime,0.3202957621276427,0.0,0,text-embedding-3-small
6829,job_26,resume_19,0.29841014948758726,resume_19_prime,0.3017329032120335,-0.003322753724446237,0,text-embedding-3-small
6830,job_26,resume_20,0.297679417527814,resume_20_prime,0.2991882379788801,-0.0015088204510660952,0,text-embedding-3-small
6831,job_26,resume_21,0.3111165817729648,resume_21_prime,0.3067751583441359,0.004341423428828928,0,text-embedding-3-small
6832,job_26,resume_22,0.33561928115259887,resume_22_prime,0.328670051051715,0.006949230100883885,0,text-embedding-3-small
6833,job_26,resume_23,0.31347613132612756,resume_23_prime,0.31014892155257373,0.0033272097735538297,0,text-embedding-3-small
6834,job_26,resume_24,0.2876635195572025,resume_24_prime,0.2876635195572025,0.0,0,text-embedding-3-small
6835,job_26,resume_25,0.33037388571013926,resume_25_prime,0.3231043885217125,0.007269497188426732,0,text-embedding-3-small
6836,job_26,resume_26,0.2701800966775286,resume_26_prime,0.2736987566883923,-0.00351866001086365,0,text-embedding-3-small
6837,job_26,resume_27,0.30067778238906473,resume_27_prime,0.30067778238906473,0.0,0,text-embedding-3-small
6838,job_26,resume_28,0.2936212630581756,resume_28_prime,0.29747312133388576,-0.0038518582757101627,0,text-embedding-3-small
6839,job_26,resume_29,0.28582239635183954,resume_29_prime,0.2832034099481576,0.002618986403681911,0,text-embedding-3-small
6840,job_26,resume_31,0.3004800129823061,resume_31_prime,0.3049803428750116,-0.00450032989270549,0,text-embedding-3-small
6841,job_26,resume_32,0.3331047600166639,resume_32_prime,0.3331047600166639,0.0,0,text-embedding-3-small
6842,job_26,resume_34,0.2984832149020543,resume_34_prime,0.30695885420013375,-0.00847563929807943,0,text-embedding-3-small
6843,job_26,resume_35,0.31503932540319074,resume_35_prime,0.30871874796368953,0.006320577439501207,0,text-embedding-3-small
6844,job_26,resume_36,0.2919142283830873,resume_36_prime,0.2892783601080451,0.002635868275042197,0,text-embedding-3-small
6845,job_26,resume_37,0.3006113135529437,resume_37_prime,0.301444459495847,-0.0008331459429032906,0,text-embedding-3-small
6846,job_26,resume_38,0.34613170392101067,resume_38_prime,0.3492466827826697,-0.0031149788616590124,0,text-embedding-3-small
6847,job_26,resume_39,0.3361215968822676,resume_39_prime,0.3373719160817297,-0.0012503191994620577,0,text-embedding-3-small
6848,job_26,resume_40,0.30558139347636026,resume_40_prime,0.30558139347636026,0.0,0,text-embedding-3-small
6849,job_26,resume_41,0.2867594070560313,resume_41_prime,0.2797102231754467,0.00704918388058462,0,text-embedding-3-small
6850,job_26,resume_42,0.28814693357237964,resume_42_prime,0.28814693357237964,0.0,0,text-embedding-3-small
6851,job_26,resume_43,0.2647058016913463,resume_43_prime,0.2647058016913463,0.0,0,text-embedding-3-small
6852,job_26,resume_45,0.2865501612084971,resume_45_prime,0.29348327803937,-0.006933116830872943,0,text-embedding-3-small
6853,job_26,resume_46,0.31835768240693707,resume_46_prime,0.31835768240693707,0.0,0,text-embedding-3-small
6854,job_26,resume_47,0.3130891931868871,resume_47_prime,0.3130891931868871,0.0,0,text-embedding-3-small
6855,job_26,resume_48,0.27623654613858395,resume_48_prime,0.2739138795279506,0.0023226666106333504,0,text-embedding-3-small
6856,job_26,resume_49,0.30324476564740555,resume_49_prime,0.29801341508144474,0.005231350565960802,0,text-embedding-3-small
6857,job_26,resume_50,0.3043275547724581,resume_50_prime,0.30416584428211474,0.0001617104903433586,0,text-embedding-3-small
6858,job_26,resume_51,0.29064062350266395,resume_51_prime,0.29671606388993865,-0.0060754403872747,0,text-embedding-3-small
6859,job_26,resume_52,0.29418129864074616,resume_52_prime,0.3022210397032218,-0.008039741062475625,0,text-embedding-3-small
6860,job_26,resume_54,0.295280099565404,resume_54_prime,0.28412043942066056,0.011159660144743455,0,text-embedding-3-small
6861,job_26,resume_55,0.3095812844566354,resume_55_prime,0.307958807183093,0.001622477273542422,0,text-embedding-3-small
6862,job_26,resume_56,0.3068548005930029,resume_56_prime,0.28575720959958495,0.02109759099341796,0,text-embedding-3-small
6863,job_26,resume_57,0.29391013734920973,resume_57_prime,0.29391013734920973,0.0,0,text-embedding-3-small
6864,job_26,resume_58,0.3005894577722024,resume_58_prime,0.2909080957387378,0.009681362033464591,0,text-embedding-3-small
6865,job_26,resume_59,0.2889218180067389,resume_59_prime,0.29057159021478024,-0.0016497722080413557,0,text-embedding-3-small
6866,job_26,resume_60,0.2851051151479522,resume_60_prime,0.2915976003948553,-0.006492485246903101,0,text-embedding-3-small
6867,job_26,resume_61,0.3003875144687629,resume_61_prime,0.2919958841410139,0.008391630327748978,0,text-embedding-3-small
6868,job_26,resume_62,0.3008008516612009,resume_62_prime,0.2775382215546289,0.02326263010657198,0,text-embedding-3-small
6869,job_26,resume_63,0.2784449321692266,resume_63_prime,0.2784449321692266,0.0,0,text-embedding-3-small
6870,job_26,resume_64,0.2753596069959996,resume_64_prime,0.2753596069959996,0.0,0,text-embedding-3-small
6871,job_26,resume_65,0.2745245680091052,resume_65_prime,0.27789406307767434,-0.0033694950685691505,0,text-embedding-3-small
6872,job_26,resume_66,0.3141855808595819,resume_66_prime,0.3075898069895697,0.0065957738700122,0,text-embedding-3-small
6873,job_26,resume_67,0.34301471285832835,resume_67_prime,0.34738238837358676,-0.004367675515258407,0,text-embedding-3-small
6874,job_26,resume_68,0.278152240592758,resume_68_prime,0.28629873375133685,-0.00814649315857885,0,text-embedding-3-small
